Time,IMU1_xt,IMU1_yt,IMU1_zt,IMU1_xr,IMU1_yr,IMU1_zr,IMU2_xt,IMU2_yt,IMU2_zt,IMU2_xr,IMU2_yr,IMU2_zr,EMG1,EMG2,EMG3,EMG4
2.144,-0.29,-0.37,-0.47,0,0,0,0.18,0.02,0.04,0,0,0,958,749,51,14
2.156,-0.2,-0.22,-0.49,0,0,0,0.08,-0.03,0.13,0,0,0,958,755,51,13
2.168,-0.22,-0.17,-0.47,0,0,0,0.07,0,0.11,0,0,0,958,726,52,13
2.181,-0.28,-0.25,-0.48,0,0,0,0.18,0.02,0.12,0,0,0,957,718,52,14
2.194,-0.21,-0.33,-0.49,0.01,0,0,0.14,-0.04,0.06,0,0,0,958,742,51,14
2.205,-0.19,-0.25,-0.52,-0.01,0,0,0.11,-0.05,0.09,0,0,0,959,739,52,14
2.216,-0.24,-0.18,-0.51,0,0,0.01,0.12,0,0.11,0,0,0,958,711,52,14
2.226,-0.25,-0.24,-0.45,0.01,0,0,0.14,0.02,0.07,0,0,0,958,738,52,14
2.24,-0.24,-0.33,-0.49,0.01,-0.01,0,0.1,0,0.08,0,0,0,959,744,53,15
2.253,-0.24,-0.31,-0.51,-0.01,0.01,0,0.14,-0.05,0.11,0,0,0,958,726,53,14
2.265,-0.25,-0.28,-0.45,-0.01,0.01,0,0.12,-0.01,0.05,0,0,0,958,706,51,14
2.276,-0.26,-0.31,-0.46,0.01,0,0,0.1,-0.01,0.03,0,0,0,958,736,50,15
2.289,-0.26,-0.28,-0.48,0.01,-0.01,0,0.1,-0.01,0.12,0,0,0,958,731,51,14
2.303,-0.22,-0.23,-0.47,0,0,0,0.1,-0.01,0.07,0,0,0,958,711,51,13
2.315,-0.26,-0.33,-0.46,0,0.01,0,0.16,0,0.06,0,0,0,958,698,50,14
2.326,-0.23,-0.34,-0.47,0,0,0,0.13,0,0.02,0,0,0,958,727,51,14
2.338,-0.22,-0.3,-0.5,0,-0.01,0.01,0.12,-0.01,0.11,0,0,0,958,717,51,14
2.352,-0.25,-0.2,-0.48,0,0,0,0.14,0,0.09,0,0,0,958,698,51,14
2.366,-0.25,-0.3,-0.49,0,0,0,0.11,-0.02,0.06,0,0,0,958,690,51,13
2.376,-0.24,-0.32,-0.46,0,0,0,0.15,-0.01,0.08,0,0,0,958,717,51,14
2.389,-0.22,-0.27,-0.46,0,0,0,0.1,-0.03,0.08,0,0,0,958,713,53,14
2.403,-0.24,-0.24,-0.48,0,0,0,0.14,-0.03,0.04,0,0,0,957,693,53,14
2.416,-0.25,-0.31,-0.47,0,0,0,0.14,-0.01,0.09,0,0,0,958,680,53,13
2.427,-0.21,-0.3,-0.51,0,0,0,0.13,-0.01,0.08,0,0,0,959,706,51,14
2.439,-0.24,-0.24,-0.47,0,0,0,0.09,-0.02,0.09,0,0,0,958,701,52,14
2.453,-0.25,-0.23,-0.45,0,0,0,0.11,-0.02,0.03,0,0,-0.01,958,677,53,14
2.465,-0.26,-0.31,-0.45,0,0,0,0.11,-0.02,0.09,0,0,0,958,671,52,14
2.476,-0.25,-0.24,-0.48,0,0,0,0.09,-0.02,0.09,0,0,0,958,695,51,14
2.489,-0.24,-0.22,-0.47,0,0,0,0.13,0,0.07,0,0,0,958,692,52,14
2.502,-0.26,-0.29,-0.46,0,0,0,0.14,-0.02,0.06,0,0,0,959,665,53,13
2.514,-0.26,-0.3,-0.49,0,0,0,0.11,0,0.1,0,0,0,958,664,53,14
2.526,-0.23,-0.23,-0.45,0,0,0,0.12,-0.03,0.1,0,0,0,959,689,51,15
2.539,-0.25,-0.26,-0.46,0,0.01,0,0.13,-0.02,0.09,0,0,0,956,682,51,14
2.551,-0.29,-0.31,-0.48,0,0,0,0.11,0,0.06,0,0,0,959,654,52,13
2.563,-0.22,-0.2,-0.49,0,0,0,0.11,-0.04,0.1,0,0,0,958,657,52,14
2.575,-0.24,-0.23,-0.46,0,0,0,0.14,-0.02,0.09,0,0.01,0,958,682,51,14
2.588,-0.26,-0.3,-0.47,0,0,0,0.13,0,0.1,0,0,0,959,664,54,13
2.6,-0.24,-0.33,-0.47,0,-0.01,0,0.08,-0.01,0.12,0,0,0,958,642,53,14
2.611,-0.25,-0.23,-0.51,0,0.01,0,0.12,-0.03,0.11,0,0,0,959,659,54,14
2.623,-0.25,-0.23,-0.45,0,0,0,0.11,0,0.08,0,0,0,958,669,53,14
2.635,-0.26,-0.33,-0.46,0,0,0,0.12,0,0.04,0,0,0,958,641,54,15
2.647,-0.25,-0.28,-0.49,0,0,0,0.1,-0.01,0.07,0,0,0,958,638,52,15
2.66,-0.22,-0.24,-0.51,0,0,0,0.12,-0.01,0.1,0,0,0,958,666,53,14
2.671,-0.23,-0.22,-0.49,0,0,0,0.13,-0.01,0.06,0,0,0,959,656,52,14
2.683,-0.24,-0.32,-0.45,0,0,0,0.08,-0.03,0.07,0,0,0,958,629,51,14
2.695,-0.23,-0.26,-0.47,0,0.01,0,0.12,0,0.1,0,0,0,957,645,51,14
2.709,-0.25,-0.23,-0.48,-0.01,0.01,0,0.09,-0.01,0.06,0,0,0,958,660,50,14
2.721,-0.27,-0.28,-0.46,0,0,0,0.09,-0.02,0.06,0,0,0,958,645,50,15
2.731,-0.23,-0.31,-0.47,0,0,0,0.11,-0.02,0.12,0,0,0,958,622,50,13
2.742,-0.24,-0.25,-0.46,-0.01,0,0,0.1,-0.03,0.08,0,0,0,958,658,50,14
2.754,-0.25,-0.27,-0.47,-0.01,0,0,0.12,0,0.09,0,0,0,958,634,50,13
2.766,-0.26,-0.28,-0.47,0.01,0,0,0.12,-0.01,0.07,0,0,0,958,625,52,14
2.777,-0.25,-0.28,-0.5,0.01,0,0,0.11,-0.01,0.1,0,0,0,958,645,50,14
2.79,-0.24,-0.23,-0.46,0,0,0,0.1,-0.01,0.08,0,0,0,958,650,52,13
2.801,-0.24,-0.25,-0.44,0,0,0,0.12,-0.02,0.08,0,0,0,959,617,52,14
2.812,-0.25,-0.3,-0.51,0,0,0,0.11,-0.02,0.06,0,0,0,959,633,55,14
2.822,-0.23,-0.26,-0.48,0,0,0,0.1,-0.03,0.07,0,0,0,958,644,54,14
2.833,-0.22,-0.23,-0.46,0,0,0,0.09,-0.02,0.09,0,0,0,959,611,54,14
2.843,-0.24,-0.28,-0.45,0,0,0,0.13,0,0.09,0,-0.01,0,959,641,54,14
2.855,-0.23,-0.26,-0.48,0,0,0,0.13,-0.01,0.08,0,0,0,957,637,55,14
2.868,-0.24,-0.28,-0.45,0,0,0,0.11,0,0.03,0,0,0,958,616,53,14
2.881,-0.23,-0.25,-0.48,0,0,0,0.15,-0.02,0.13,0,0,0,958,614,52,14
2.892,-0.24,-0.24,-0.5,0,0,0,0.12,-0.03,0.13,0,0,0,958,642,52,14
2.902,-0.24,-0.29,-0.51,0,0,0,0.1,0,0.06,0,0,0,959,610,53,14
2.912,-0.23,-0.25,-0.49,0,0,0,0.07,-0.02,0.03,0,0,0,958,620,54,14
2.923,-0.24,-0.27,-0.43,0,0,0,0.18,0,0.12,0,0,0,958,634,54,14
